78	A01	10YSK-SEPS-----K	10YDE-VE-------2	400	400
79	A01	10YSI-ELES-----O	10YDE-VE-------2	400	400
80	A01	10Y1001A1001A016	10YDE-VE-------2	400	400
81	A01	10YES-REE------0	10YDE-VE-------2	400	400
82	A01	10YSE-1--------K	10YDE-VE-------2	400	400
83	A01	10YCH-SWISSGRIDZ	10YDE-VE-------2	400	400
84	A01	10YDE-EON------1	10YDE-VE-------2	400	400
85	A01	10YDE-ENBW-----N	10YDE-VE-------2	400	400
86	A01	TR	10YDE-VE-------2	400	400
87	A01	10YTR-TEIAS----W	10YDE-VE-------2	400	400
88	A01	UA	10YDE-VE-------2	400	400
89	A01	10Y1001A1001A869	10YDE-VE-------2	400	400
90	A01	10YUA-WEPS-----0	10YDE-VE-------2	400	400
91	A01	GB	10YDE-VE-------2	400	400
92	A01	10YDE-VE-------2	10YAL-KESH-----5	400	400
93	A01	10YAL-KESH-----5	10YAL-KESH-----5	400	400
94	A01	10YDE-RWENET---I	10YAL-KESH-----5	400	400
95	A01	10YAT-APG------L	10YAL-KESH-----5	400	400
96	A01	BY	10YAL-KESH-----5	400	400
97	A01	10Y1001A1001A51S	10YAL-KESH-----5	400	400
98	A01	10YBE----------2	10YAL-KESH-----5	400	400
99	A01	10YBA-JPCC-----D	10YAL-KESH-----5	400	400
100	A01	10YCA-BULGARIA-R	10YAL-KESH-----5	400	400
101	A01	10YDOM-CZ-DE-SKK	10YAL-KESH-----5	400	400
102	A01	10YHR-HEP------M	10YAL-KESH-----5	400	400
103	A01	10YDOM-REGION-1V	10YAL-KESH-----5	400	400
104	A01	10YCY-1001A0003J	10YAL-KESH-----5	400	400
105	A01	10YCZ-CEPS-----N	10YAL-KESH-----5	400	400
106	A01	10Y1001A1001A63L	10YAL-KESH-----5	400	400
107	A01	10Y1001A1001A82H	10YAL-KESH-----5	400	400
108	A01	10Y1001A1001A65H	10YAL-KESH-----5	400	400
109	A01	10YDK-1--------W	10YAL-KESH-----5	400	400
110	A01	10YDK-2--------M	10YAL-KESH-----5	400	400
111	A01	10Y1001A1001A796	10YAL-KESH-----5	400	400
112	A01	10Y1001A1001A39I	10YAL-KESH-----5	400	400
113	A01	10YFI-1--------U	10YAL-KESH-----5	400	400
114	A01	10YMK-MEPSO----8	10YAL-KESH-----5	400	400
115	A01	10YFR-RTE------C	10YAL-KESH-----5	400	400
116	A01	10Y1001A1001A83F	10YAL-KESH-----5	400	400
117	A01	10YGR-HTSO-----Y	10YAL-KESH-----5	200	200
118	A01	10YHU-MAVIR----U	10YAL-KESH-----5	400	400
119	A01	IS	10YAL-KESH-----5	400	400
120	A01	10Y1001A1001A59C	10YAL-KESH-----5	400	400
121	A01	10YIE-1001A00010	10YAL-KESH-----5	400	400
122	A01	10YIT-GRTN-----B	10YAL-KESH-----5	400	400
123	A01	10Y1001A1001A885	10YAL-KESH-----5	400	400
124	A01	10Y1001A1001A893	10YAL-KESH-----5	400	400
125	A01	10Y1001A1001A699	10YAL-KESH-----5	400	400
126	A01	10Y1001A1001A70O	10YAL-KESH-----5	400	400
127	A01	10Y1001A1001A71M	10YAL-KESH-----5	400	400
128	A01	10Y1001A1001A72K	10YAL-KESH-----5	400	400
129	A01	10Y1001A1001A66F	10YAL-KESH-----5	400	400
130	A01	10Y1001A1001A84D	10YAL-KESH-----5	400	400
131	A01	10Y1001A1001A85B	10YAL-KESH-----5	400	400
132	A01	10Y1001A1001A877	10YAL-KESH-----5	400	400
133	A01	10Y1001A1001A73I	10YAL-KESH-----5	400	400
134	A01	10Y1001A1001A80L	10YAL-KESH-----5	400	400
135	A01	10Y1001A1001A68B	10YAL-KESH-----5	400	400
136	A01	10Y1001A1001A81J	10YAL-KESH-----5	400	400
137	A01	10Y1001A1001A67D	10YAL-KESH-----5	400	400
138	A01	10Y1001A1001A76C	10YAL-KESH-----5	400	400
139	A01	10Y1001A1001A77A	10YAL-KESH-----5	400	400
140	A01	10Y1001A1001A74G	10YAL-KESH-----5	400	400
141	A01	10Y1001A1001A75E	10YAL-KESH-----5	400	400
142	A01	10Y1001A1001A788	10YAL-KESH-----5	400	400
143	A01	10Y1001A1001A50U	10YAL-KESH-----5	400	400
144	A01	10YLV-1001A00074	10YAL-KESH-----5	400	400
145	A01	10YLT-1001A0008Q	10YAL-KESH-----5	400	400
146	A01	10YLU-CEGEDEL-NQ	10YAL-KESH-----5	400	400
147	A01	10Y1001A1001A93C	10YAL-KESH-----5	400	400
148	A01	10YCS-CG-TSO---S	10YAL-KESH-----5	200	200
149	A01	10YGB----------A	10YAL-KESH-----5	400	400
150	A01	10YNL----------L	10YAL-KESH-----5	400	400
151	A01	10YNO-1--------2	10YAL-KESH-----5	400	400
152	A01	10YNO-2--------T	10YAL-KESH-----5	400	400
153	A01	10YNO-3--------J	10YAL-KESH-----5	400	400
154	A01	10YNO-4--------9	10YAL-KESH-----5	400	400
155	A01	10Y1001A1001A48H	10YAL-KESH-----5	400	400
156	A01	10YNO-0--------C	10YAL-KESH-----5	400	400
157	A01	10YDOM-1001A082L	10YAL-KESH-----5	400	400
158	A01	10YPL-AREA-----S	10YAL-KESH-----5	400	400
159	A01	10YPT-REN------W	10YAL-KESH-----5	400	400
160	A01	MD	10YAL-KESH-----5	400	400
161	A01	10YRO-TEL------P	10YAL-KESH-----5	400	400
162	A01	10Y1001A1001A49F	10YAL-KESH-----5	400	400
163	A01	RU	10YAL-KESH-----5	400	400
164	A01	10Y1001A1001A44P	10YAL-KESH-----5	400	400
165	A01	10Y1001A1001A45N	10YAL-KESH-----5	400	400
166	A01	10Y1001A1001A46L	10YAL-KESH-----5	400	400
167	A01	10Y1001A1001A47J	10YAL-KESH-----5	400	400
168	A01	10YCS-SERBIATSOV	10YAL-KESH-----5	400	400
169	A01	10YSK-SEPS-----K	10YAL-KESH-----5	400	400
170	A01	10YSI-ELES-----O	10YAL-KESH-----5	400	400
171	A01	10Y1001A1001A016	10YAL-KESH-----5	400	400
172	A01	10YES-REE------0	10YAL-KESH-----5	400	400
173	A01	10YSE-1--------K	10YAL-KESH-----5	400	400
174	A01	10YCH-SWISSGRIDZ	10YAL-KESH-----5	400	400
175	A01	10YDE-EON------1	10YAL-KESH-----5	400	400
176	A01	10YDE-ENBW-----N	10YAL-KESH-----5	400	400
177	A01	TR	10YAL-KESH-----5	400	400
178	A01	10YTR-TEIAS----W	10YAL-KESH-----5	400	400
179	A01	UA	10YAL-KESH-----5	400	400
180	A01	10Y1001A1001A869	10YAL-KESH-----5	400	400
181	A01	10YUA-WEPS-----0	10YAL-KESH-----5	400	400
182	A01	GB	10YAL-KESH-----5	400	400
183	A01	10YDE-VE-------2	10YDE-RWENET---I	400	400
184	A01	10YAL-KESH-----5	10YDE-RWENET---I	400	400
185	A01	10YDE-RWENET---I	10YDE-RWENET---I	400	400
186	A01	10YAT-APG------L	10YDE-RWENET---I	400	400
187	A01	BY	10YDE-RWENET---I	400	400
188	A01	10Y1001A1001A51S	10YDE-RWENET---I	400	400
189	A01	10YBE----------2	10YDE-RWENET---I	400	400
190	A01	10YBA-JPCC-----D	10YDE-RWENET---I	400	400
191	A01	10YCA-BULGARIA-R	10YDE-RWENET---I	400	400
192	A01	10YDOM-CZ-DE-SKK	10YDE-RWENET---I	400	400
193	A01	10YHR-HEP------M	10YDE-RWENET---I	400	400
194	A01	10YDOM-REGION-1V	10YDE-RWENET---I	400	400
195	A01	10YCY-1001A0003J	10YDE-RWENET---I	400	400
196	A01	10YCZ-CEPS-----N	10YDE-RWENET---I	400	400
197	A01	10Y1001A1001A63L	10YDE-RWENET---I	400	400
198	A01	10Y1001A1001A82H	10YDE-RWENET---I	400	400
199	A01	10Y1001A1001A65H	10YDE-RWENET---I	400	400
200	A01	10YDK-1--------W	10YDE-RWENET---I	400	400
201	A01	10YDK-2--------M	10YDE-RWENET---I	400	400
202	A01	10Y1001A1001A796	10YDE-RWENET---I	400	400
203	A01	10Y1001A1001A39I	10YDE-RWENET---I	400	400
204	A01	10YFI-1--------U	10YDE-RWENET---I	400	400
205	A01	10YMK-MEPSO----8	10YDE-RWENET---I	400	400
206	A01	10YFR-RTE------C	10YDE-RWENET---I	400	400
207	A01	10Y1001A1001A83F	10YDE-RWENET---I	400	400
208	A01	10YGR-HTSO-----Y	10YDE-RWENET---I	400	400
209	A01	10YHU-MAVIR----U	10YDE-RWENET---I	400	400
210	A01	IS	10YDE-RWENET---I	400	400
211	A01	10Y1001A1001A59C	10YDE-RWENET---I	400	400
212	A01	10YIE-1001A00010	10YDE-RWENET---I	400	400
213	A01	10YIT-GRTN-----B	10YDE-RWENET---I	400	400
214	A01	10Y1001A1001A885	10YDE-RWENET---I	400	400
215	A01	10Y1001A1001A893	10YDE-RWENET---I	400	400
216	A01	10Y1001A1001A699	10YDE-RWENET---I	400	400
217	A01	10Y1001A1001A70O	10YDE-RWENET---I	400	400
218	A01	10Y1001A1001A71M	10YDE-RWENET---I	400	400
219	A01	10Y1001A1001A72K	10YDE-RWENET---I	400	400
220	A01	10Y1001A1001A66F	10YDE-RWENET---I	400	400
221	A01	10Y1001A1001A84D	10YDE-RWENET---I	400	400
222	A01	10Y1001A1001A85B	10YDE-RWENET---I	400	400
223	A01	10Y1001A1001A877	10YDE-RWENET---I	400	400
224	A01	10Y1001A1001A73I	10YDE-RWENET---I	400	400
225	A01	10Y1001A1001A80L	10YDE-RWENET---I	400	400
226	A01	10Y1001A1001A68B	10YDE-RWENET---I	400	400
227	A01	10Y1001A1001A81J	10YDE-RWENET---I	400	400
228	A01	10Y1001A1001A67D	10YDE-RWENET---I	400	400
229	A01	10Y1001A1001A76C	10YDE-RWENET---I	400	400
230	A01	10Y1001A1001A77A	10YDE-RWENET---I	400	400
231	A01	10Y1001A1001A74G	10YDE-RWENET---I	400	400
232	A01	10Y1001A1001A75E	10YDE-RWENET---I	400	400
233	A01	10Y1001A1001A788	10YDE-RWENET---I	400	400
234	A01	10Y1001A1001A50U	10YDE-RWENET---I	400	400
235	A01	10YLV-1001A00074	10YDE-RWENET---I	400	400
236	A01	10YLT-1001A0008Q	10YDE-RWENET---I	400	400
237	A01	10YLU-CEGEDEL-NQ	10YDE-RWENET---I	400	400
238	A01	10Y1001A1001A93C	10YDE-RWENET---I	400	400
239	A01	10YCS-CG-TSO---S	10YDE-RWENET---I	400	400
240	A01	10YGB----------A	10YDE-RWENET---I	400	400
241	A01	10YNL----------L	10YDE-RWENET---I	400	400
242	A01	10YNO-1--------2	10YDE-RWENET---I	400	400
243	A01	10YNO-2--------T	10YDE-RWENET---I	400	400
244	A01	10YNO-3--------J	10YDE-RWENET---I	400	400
245	A01	10YNO-4--------9	10YDE-RWENET---I	400	400
246	A01	10Y1001A1001A48H	10YDE-RWENET---I	400	400
247	A01	10YNO-0--------C	10YDE-RWENET---I	400	400
248	A01	10YDOM-1001A082L	10YDE-RWENET---I	400	400
249	A01	10YPL-AREA-----S	10YDE-RWENET---I	400	400
250	A01	10YPT-REN------W	10YDE-RWENET---I	400	400
251	A01	MD	10YDE-RWENET---I	400	400
252	A01	10YRO-TEL------P	10YDE-RWENET---I	400	400
253	A01	10Y1001A1001A49F	10YDE-RWENET---I	400	400
254	A01	RU	10YDE-RWENET---I	400	400
255	A01	10Y1001A1001A44P	10YDE-RWENET---I	400	400
256	A01	10Y1001A1001A45N	10YDE-RWENET---I	400	400
257	A01	10Y1001A1001A46L	10YDE-RWENET---I	400	400
258	A01	10Y1001A1001A47J	10YDE-RWENET---I	400	400
259	A01	10YCS-SERBIATSOV	10YDE-RWENET---I	400	400
260	A01	10YSK-SEPS-----K	10YDE-RWENET---I	400	400
261	A01	10YSI-ELES-----O	10YDE-RWENET---I	400	400
262	A01	10Y1001A1001A016	10YDE-RWENET---I	400	400
263	A01	10YES-REE------0	10YDE-RWENET---I	400	400
264	A01	10YSE-1--------K	10YDE-RWENET---I	400	400
265	A01	10YCH-SWISSGRIDZ	10YDE-RWENET---I	400	400
266	A01	10YDE-EON------1	10YDE-RWENET---I	400	400
267	A01	10YDE-ENBW-----N	10YDE-RWENET---I	400	400
268	A01	TR	10YDE-RWENET---I	400	400
269	A01	10YTR-TEIAS----W	10YDE-RWENET---I	400	400
270	A01	UA	10YDE-RWENET---I	400	400
271	A01	10Y1001A1001A869	10YDE-RWENET---I	400	400
272	A01	10YUA-WEPS-----0	10YDE-RWENET---I	400	400
273	A01	GB	10YDE-RWENET---I	400	400
274	A01	10YDE-VE-------2	10YAT-APG------L	400	400
275	A01	10YAL-KESH-----5	10YAT-APG------L	400	400
276	A01	10YDE-RWENET---I	10YAT-APG------L	400	400
277	A01	10YAT-APG------L	10YAT-APG------L	400	400
278	A01	BY	10YAT-APG------L	400	400
279	A01	10Y1001A1001A51S	10YAT-APG------L	400	400
280	A01	10YBE----------2	10YAT-APG------L	400	400
281	A01	10YBA-JPCC-----D	10YAT-APG------L	400	400
282	A01	10YCA-BULGARIA-R	10YAT-APG------L	400	400
283	A01	10YDOM-CZ-DE-SKK	10YAT-APG------L	400	400
284	A01	10YHR-HEP------M	10YAT-APG------L	400	400
285	A01	10YDOM-REGION-1V	10YAT-APG------L	400	400
286	A01	10YCY-1001A0003J	10YAT-APG------L	400	400
287	A01	10YCZ-CEPS-----N	10YAT-APG------L	200	200
288	A01	10Y1001A1001A63L	10YAT-APG------L	400	400
289	A01	10Y1001A1001A82H	10YAT-APG------L	400	400
290	A01	10Y1001A1001A65H	10YAT-APG------L	400	400
291	A01	10YDK-1--------W	10YAT-APG------L	400	400
292	A01	10YDK-2--------M	10YAT-APG------L	400	400
293	A01	10Y1001A1001A796	10YAT-APG------L	400	400
294	A01	10Y1001A1001A39I	10YAT-APG------L	400	400
295	A01	10YFI-1--------U	10YAT-APG------L	400	400
296	A01	10YMK-MEPSO----8	10YAT-APG------L	400	400
297	A01	10YFR-RTE------C	10YAT-APG------L	400	400
298	A01	10Y1001A1001A83F	10YAT-APG------L	400	400
299	A01	10YGR-HTSO-----Y	10YAT-APG------L	400	400
300	A01	10YHU-MAVIR----U	10YAT-APG------L	200	200
301	A01	IS	10YAT-APG------L	400	400
302	A01	10Y1001A1001A59C	10YAT-APG------L	400	400
303	A01	10YIE-1001A00010	10YAT-APG------L	400	400
304	A01	10YIT-GRTN-----B	10YAT-APG------L	400	400
305	A01	10Y1001A1001A885	10YAT-APG------L	400	400
306	A01	10Y1001A1001A893	10YAT-APG------L	400	400
307	A01	10Y1001A1001A699	10YAT-APG------L	400	400
308	A01	10Y1001A1001A70O	10YAT-APG------L	400	400
309	A01	10Y1001A1001A71M	10YAT-APG------L	400	400
310	A01	10Y1001A1001A72K	10YAT-APG------L	400	400
311	A01	10Y1001A1001A66F	10YAT-APG------L	400	400
312	A01	10Y1001A1001A84D	10YAT-APG------L	400	400
313	A01	10Y1001A1001A85B	10YAT-APG------L	400	400
314	A01	10Y1001A1001A877	10YAT-APG------L	400	400
315	A01	10Y1001A1001A73I	10YAT-APG------L	400	400
316	A01	10Y1001A1001A80L	10YAT-APG------L	400	400
317	A01	10Y1001A1001A68B	10YAT-APG------L	400	400
318	A01	10Y1001A1001A81J	10YAT-APG------L	400	400
319	A01	10Y1001A1001A67D	10YAT-APG------L	400	400
320	A01	10Y1001A1001A76C	10YAT-APG------L	400	400
321	A01	10Y1001A1001A77A	10YAT-APG------L	400	400
322	A01	10Y1001A1001A74G	10YAT-APG------L	400	400
323	A01	10Y1001A1001A75E	10YAT-APG------L	400	400
324	A01	10Y1001A1001A788	10YAT-APG------L	400	400
325	A01	10Y1001A1001A50U	10YAT-APG------L	400	400
326	A01	10YLV-1001A00074	10YAT-APG------L	400	400
327	A01	10YLT-1001A0008Q	10YAT-APG------L	400	400
328	A01	10YLU-CEGEDEL-NQ	10YAT-APG------L	400	400
329	A01	10Y1001A1001A93C	10YAT-APG------L	400	400
330	A01	10YCS-CG-TSO---S	10YAT-APG------L	400	400
331	A01	10YGB----------A	10YAT-APG------L	400	400
332	A01	10YNL----------L	10YAT-APG------L	400	400
333	A01	10YNO-1--------2	10YAT-APG------L	400	400
334	A01	10YNO-2--------T	10YAT-APG------L	400	400
335	A01	10YNO-3--------J	10YAT-APG------L	400	400
336	A01	10YNO-4--------9	10YAT-APG------L	400	400
337	A01	10Y1001A1001A48H	10YAT-APG------L	400	400
338	A01	10YNO-0--------C	10YAT-APG------L	400	400
339	A01	10YDOM-1001A082L	10YAT-APG------L	400	400
340	A01	10YPL-AREA-----S	10YAT-APG------L	400	400
341	A01	10YPT-REN------W	10YAT-APG------L	400	400
342	A01	MD	10YAT-APG------L	400	400
343	A01	10YRO-TEL------P	10YAT-APG------L	400	400
344	A01	10Y1001A1001A49F	10YAT-APG------L	400	400
345	A01	RU	10YAT-APG------L	400	400
346	A01	10Y1001A1001A44P	10YAT-APG------L	400	400
347	A01	10Y1001A1001A45N	10YAT-APG------L	400	400
348	A01	10Y1001A1001A46L	10YAT-APG------L	400	400
349	A01	10Y1001A1001A47J	10YAT-APG------L	400	400
350	A01	10YCS-SERBIATSOV	10YAT-APG------L	400	400
351	A01	10YSK-SEPS-----K	10YAT-APG------L	400	400
352	A01	10YSI-ELES-----O	10YAT-APG------L	200	200
353	A01	10Y1001A1001A016	10YAT-APG------L	400	400
354	A01	10YES-REE------0	10YAT-APG------L	400	400
355	A01	10YSE-1--------K	10YAT-APG------L	400	400
356	A01	10YCH-SWISSGRIDZ	10YAT-APG------L	200	200
357	A01	10YDE-EON------1	10YAT-APG------L	400	400
358	A01	10YDE-ENBW-----N	10YAT-APG------L	400	400
359	A01	TR	10YAT-APG------L	400	400
360	A01	10YTR-TEIAS----W	10YAT-APG------L	400	400
361	A01	UA	10YAT-APG------L	400	400
362	A01	10Y1001A1001A869	10YAT-APG------L	400	400
363	A01	10YUA-WEPS-----0	10YAT-APG------L	400	400
364	A01	GB	10YAT-APG------L	400	400
365	A01	10YDE-VE-------2	BY	400	400
366	A01	10YAL-KESH-----5	BY	400	400
367	A01	10YDE-RWENET---I	BY	400	400
368	A01	10YAT-APG------L	BY	400	400
369	A01	BY	BY	400	400
370	A01	10Y1001A1001A51S	BY	400	400
371	A01	10YBE----------2	BY	400	400
372	A01	10YBA-JPCC-----D	BY	400	400
373	A01	10YCA-BULGARIA-R	BY	400	400
374	A01	10YDOM-CZ-DE-SKK	BY	400	400
375	A01	10YHR-HEP------M	BY	400	400
376	A01	10YDOM-REGION-1V	BY	400	400
377	A01	10YCY-1001A0003J	BY	400	400
378	A01	10YCZ-CEPS-----N	BY	400	400
379	A01	10Y1001A1001A63L	BY	400	400
380	A01	10Y1001A1001A82H	BY	400	400
381	A01	10Y1001A1001A65H	BY	400	400
382	A01	10YDK-1--------W	BY	400	400
383	A01	10YDK-2--------M	BY	400	400
384	A01	10Y1001A1001A796	BY	400	400
385	A01	10Y1001A1001A39I	BY	400	400
386	A01	10YFI-1--------U	BY	400	400
387	A01	10YMK-MEPSO----8	BY	400	400
388	A01	10YFR-RTE------C	BY	400	400
389	A01	10Y1001A1001A83F	BY	400	400
390	A01	10YGR-HTSO-----Y	BY	400	400
391	A01	10YHU-MAVIR----U	BY	400	400
392	A01	IS	BY	400	400
393	A01	10Y1001A1001A59C	BY	400	400
394	A01	10YIE-1001A00010	BY	400	400
395	A01	10YIT-GRTN-----B	BY	400	400
396	A01	10Y1001A1001A885	BY	400	400
397	A01	10Y1001A1001A893	BY	400	400
398	A01	10Y1001A1001A699	BY	400	400
399	A01	10Y1001A1001A70O	BY	400	400
400	A01	10Y1001A1001A71M	BY	400	400
401	A01	10Y1001A1001A72K	BY	400	400
402	A01	10Y1001A1001A66F	BY	400	400
403	A01	10Y1001A1001A84D	BY	400	400
404	A01	10Y1001A1001A85B	BY	400	400
405	A01	10Y1001A1001A877	BY	400	400
406	A01	10Y1001A1001A73I	BY	400	400
407	A01	10Y1001A1001A80L	BY	400	400
408	A01	10Y1001A1001A68B	BY	400	400
409	A01	10Y1001A1001A81J	BY	400	400
410	A01	10Y1001A1001A67D	BY	400	400
411	A01	10Y1001A1001A76C	BY	400	400
412	A01	10Y1001A1001A77A	BY	400	400
413	A01	10Y1001A1001A74G	BY	400	400
414	A01	10Y1001A1001A75E	BY	400	400
415	A01	10Y1001A1001A788	BY	400	400
416	A01	10Y1001A1001A50U	BY	400	400
417	A01	10YLV-1001A00074	BY	400	400
418	A01	10YLT-1001A0008Q	BY	400	400
419	A01	10YLU-CEGEDEL-NQ	BY	400	400
420	A01	10Y1001A1001A93C	BY	400	400
421	A01	10YCS-CG-TSO---S	BY	400	400
422	A01	10YGB----------A	BY	400	400
423	A01	10YNL----------L	BY	400	400
424	A01	10YNO-1--------2	BY	400	400
425	A01	10YNO-2--------T	BY	400	400
426	A01	10YNO-3--------J	BY	400	400
427	A01	10YNO-4--------9	BY	400	400
428	A01	10Y1001A1001A48H	BY	400	400
429	A01	10YNO-0--------C	BY	400	400
430	A01	10YDOM-1001A082L	BY	400	400
431	A01	10YPL-AREA-----S	BY	400	400
432	A01	10YPT-REN------W	BY	400	400
433	A01	MD	BY	400	400
434	A01	10YRO-TEL------P	BY	400	400
435	A01	10Y1001A1001A49F	BY	400	400
436	A01	RU	BY	400	400
437	A01	10Y1001A1001A44P	BY	400	400
438	A01	10Y1001A1001A45N	BY	400	400
439	A01	10Y1001A1001A46L	BY	400	400
440	A01	10Y1001A1001A47J	BY	400	400
441	A01	10YCS-SERBIATSOV	BY	400	400
442	A01	10YSK-SEPS-----K	BY	400	400
